data;retorno_carteira;retorno_ibov;retorno_cdi
2023-07-28;0,07579482021050432;0,013740110325747734;0,26074409605663806
2023-07-31;0,09436656672318167;0,02855142630611196;0,26138440276814334
2023-08-01;0,09302363492203014;0,022689316621400613;0,26202503467862126
2023-08-02;0,08820638959033156;0,01940822213600102;0,2626659919532339
2023-08-03;0,07872758625961596;0,01710555171308581;0,263285165475708
2023-08-04;0,0701163040908539;0,008012955684137957;0,2639046426223024
2023-08-07;0,06690138836220894;0,006933315339327839;0,2645244235419051
2023-08-08;0,06150906686286928;0,004487255183117433;0,26514450838347736
2023-08-09;0,05825414730206635;-0,0012567688388802623;0,26576489729605357
2023-08-10;0,05201238463760238;-0,0017544155603161915;0,26638559042874066
2023-08-11;0,05225654734400664;-0,0041583022655574675;0,2670065879307193
2023-08-14;0,03755492898695301;-0,014743838458813108;0,267627889951243
2023-08-15;0,033015817366677025;-0,020133605492669848;0,2682494966396385
2023-08-16;0,038008153967518554;-0,025017291114896922;0,26887140814530586
2023-08-17;0,027786438189288942;-0,030162452133132733;0,2694936246177182
2023-08-18;0,035856085155249184;-0,026560839420367577;0,2701161462064221
2023-08-21;0,03408778796890588;-0,0348268358103202;0,27073897306103745
2023-08-22;0,0506594471153361;-0,020260125845577237;0,2713621053312574
2023-08-23;0,06534674790555428;-0,00356787395198932;0,27198554316684875
2023-08-24;0,05248219974603452;-0,01292194537694591;0,2726092867176515
2023-08-25;0,03763940106352903;-0,022950792017408794;0,27323333613357925
2023-08-28;0,05218773343330496;-0,012120649808532113;0,27385769156461914
2023-08-29;0,061118726118309485;-0,0012989422898493919;0,2744823531608318
2023-08-30;0,055346534244409495;-0,008628688068286872;0,27510732107235136
2023-08-31;0,037212692788249235;-0,02375208758582259;0,27573259544938566
2023-09-01;0,05582403076237763;-0,005609068978896015;0,2763581764422163
2023-09-04;0,04990218149024117;-0,006587493041380288;0,27698406420119825
2023-09-05;0,045299397370009764;-0,010349364867828115;0,2776102588767606
2023-09-06;0,03179180337577869;-0,021702457868722158;0,27823676061940605
2023-09-08;0,02108708375385615;-0,02737056967897533;0,27886356957971103
2023-09-11;0,03314388211042396;-0,014128106074663638;0,27949068590832593
2023-09-12;0,040489158197098085;-0,0049764672143590705;0,28011810975597484
2023-09-13;0,04419477083994172;-0,003222051654042657;0,28074584127345603
2023-09-14;0,04435205678070453;0,0070345316216535725;0,2813738806116415
2023-09-15;0,034248106374137555;0,0016869380387658506;0,2820022279214771
2023-09-18;0,03585213360070916;-0,002277366352333887;0,282630883353983
2023-09-19;0,033758972910836293;-0,0060054994180064325;0,2832598470602534
2023-09-20;0,03763993110827113;0,0011555525565545288;0,28388911919145654
2023-09-21;0,00973356271877579;-0,0203529074377099;0,28449612912811895
2023-09-22;0,0023314355833277123;-0,02150002530407069;0,2851034260530092
2023-09-25;0,0013322921986878011;-0,02220853928035238;0,28571101010181277
2023-09-26;-0,013077915332338708;-0,03681742269606447;0,2863188814102786
2023-09-27;-0,014065576003651548;-0,035687174210091266;0,28692704011422054
2023-09-28;-0,001067531507413011;-0,02384486917795514;0,2875354863495161
2023-09-29;0,008130076526565055;-0,01681033755630157;0,2881442202521072
2023-10-02;-0,00795919566730452;-0,02952985036859601;0,2887532419580001
2023-10-03;-0,029710956963123758;-0,04334587290608827;0,2893625516032654
2023-10-04;-0,02641225220284693;-0,04176015114964826;0,2899721493240377
2023-10-05;-0,03246911489236837;-0,0444845560822551;0,2905820352565165
2023-10-06;-0,023626828751904028;-0,037011420570522535;0,29119220953696523
2023-10-09;-0,015169164106301092;-0,028694816039407045;0,291802672301712
2023-10-10;0,00017688109975488864;-0,015359570842963133;0,2924134236871494
2023-10-11;-0,002466880138721761;-0,012711078122100816;0,29302446382973435
2023-10-13;-0,016503250480285447;-0,0236508713034973;0,2936357928659883
2023-10-16;-0,013522844989911187;-0,01707181295231064;0,2942474109324973
2023-10-17;-0,023152135607653723;-0,022351929013647687;0,2948593181659118
2023-10-18;-0,0320936040570895;-0,03793923649184405;0,2954715147029474
2023-10-19;-0,04178465570011303;-0,03841157914269844;0,29608400068038376
2023-10-20;-0,05349814051068413;-0,04557263111725951;0,2966967762350654
2023-10-23;-0,06198964992834588;-0,04869346648897632;0,2973098415039015
2023-10-24;-0,05963128985942545;-0,04045277416960513;0,297923196623866
2023-10-25;-0,07180583461171386;-0,048313905430253934;0,29853684173199757
2023-10-26;-0,054657508169572155;-0,03189156362286849;0,2991507769653998
2023-10-27;-0,06793918891457673;-0,04434116634896046;0,29976500246124105
2023-10-30;-0,0741722877313129;-0,050827443108015014;0,3003795183567546
2023-10-31;-0,07014117747951532;-0,04566541270939162;0,3009943247892384
2023-11-01;-0,06106770453754218;-0,029563589129371737;0,30160942189605544
2023-11-03;-0,025875046490070774;-0,00335700669714456;0,302201823392243
2023-11-06;-0,029307618455478357;-0,0005988630037623288;0,30279449450812357
2023-11-07;0,0018428074261052085;0,005988630037618403;0,303387435366409
2023-11-08;0,0009317897077829596;0,004563167394861178;0,3039806460898673
2023-11-09;-0,0073728852738853545;0,0038293493479979457;0,30457412680132223
2023-11-10;0,009370636204213856;0,01752728622277644;0,30516787762365327
2023-11-13;0,002366821245699313;0,015334266772380811;0,3057618986797961
2023-11-14;0,02562631590392761;0,040233472224564526;0,3063561900927423
2023-11-16;0,06244321612666148;0,05075996558646323;0,3069507519855392
2023-11-17;0,06869321306135623;0,05485922502066409;0,30754558448129043
2023-11-20;0,07877512727931935;0,06357225999088967;0,3081406877031554
2023-11-21;0,06978295230016118;0,05945613117630111;0,30873606177434976
2023-11-22;0,06910552733188369;0,06306617857925989;0,30933170681814515
2023-11-23;0,0751611677904549;0,06762934597412151;0,30992762295786935
2023-11-24;0,057393516777074716;0,05890787631370209;0,3105238103169061
2023-11-27;0,057709877452926994;0,06009716763103201;0,3111202690186956
2023-11-28;0,061537203063321444;0,06730882774675595;0,3117169991867341
2023-11-29;0,05519424702376896;0,06362286813205253;0,31231400094457396
2023-11-30;0,08007142292785052;0,07399753707046242;0,3129112744158238
2023-12-01;0,09941326482649493;0,08050911790009851;0,3135088197241487
2023-12-04;0,08179740438058247;0,0695440206481206;0,3141066369932697
2023-12-05;0,09467388332600568;0,07038748966750363;0,31470472634696445
2023-12-06;0,08518767229873192;0,059591086219402234;0,3153030879090668
2023-12-07;0,09631825417664541;0,06285531132441413;0,31590172180346676
2023-12-08;0,09498275395411815;0,07199851549452507;0,3165006281541112
2023-12-11;0,10111673539454746;0,07049714064002344;0,31709980708500285
2023-12-12;0,09696238393078915;0,06617014457058912;0,31769925872020144
2023-12-13;0,1334003268036883;0,0919971659440939;0,31829898318382277
2023-12-14;0,13815662783206806;0,1036117343409968;0,3188755939760777
2023-12-15;0,1251797731378197;0,09817135916597697;0,3194524569721271
2023-12-18;0,12829853973579963;0,1056529293679036;0,32002957228228235
2023-12-19;0,13310552526750707;0,11212233674657068;0,32060694001690293
2023-12-20;0,12025792573896243;0,10329121611363146;0,32118456028639697
2023-12-21;0,12885152355247675;0,11491421920072797;0,3217624332012208
2023-12-22;0,13434487617750634;0,11973042730140437;0,32234055887187885
2023-12-26;0,13993678173659485;0,12630948565259104;0,32291893740892386
2023-12-27;0,15250114834165762;0,131884815870712;0,32349756892295733
2023-12-28;0,14680684370045483;0,13180890365896758;0,32407645352462877
2024-01-02;0,13104721598008373;0,11925808465054977;0,32465559132463606
2024-01-03;0,12896662725901864;0,1204136372071043;0,32523498243372573
2024-01-04;0,11420520123892319;0,10685065537542715;0,3258146269626925
2024-01-05;0,1205837918762862;0,11357310345990901;0,32639452502237987
2024-01-08;0,13386573283442416;0,11698071829821588;0,32697467672367964
2024-01-09;0,1262750432418347;0,10871472190826337;0,32755508217753193
2024-01-10;0,1289776955286539;0,10360329965080295;0,32813574149492575
2024-01-11;0,12362336334723567;0,10198383913358788;0,32871665478689827
2024-01-12;0,12803825283859926;0,10484319910929596;0,32929782216453574
2024-01-15;0,13253411251204628;0,10933888898260702;0,32987924373897237
2024-01-16;0,11241710030426066;0,09055483392094943;0,33046091962139146
2024-01-17;0,10904491447334075;0,08406012247170103;0,3310428499230247
2024-01-18;0,09032437610731536;0,07387101671755536;0,3316250347551526
2024-01-19;0,09480530381604835;0,07657011757958077;0,33220747422910435
2024-01-22;0,08283122979352342;0,06784864791916134;0,33279016845625753
2024-01-23;0,09251688075682152;0,08185866833111155;0,3333731175480388
2024-01-24;0,08759614350378042;0,07808836181446988;0,33395632161592315
2024-01-25;0,09709619612223652;0,0810658074528916;0,33453978077143476
2024-01-26;0,10045749957391736;0,08779669022756731;0,3351234951261466
2024-01-29;0,09836414463373888;0,08388299397763044;0,33570746479168
2024-01-30;0,08356018879651561;0,07459640007422452;0,33629168987970526
2024-01-31;0,0900572632546992;0,0775485416420647;0,33687617050194185
2024-02-01;0,10362570309441099;0,08369743079336622;0,3374370836367995
2024-02-02;0,09066915254479113;0,07274076823158215;0,33799823211398095
2024-02-05;0,09622292633329943;0,07620742590124596;0,33855961603222906
2024-02-06;0,11447898671627832;0,10001855631842571;0,3391212354903277
2024-02-07;0,11886468501606617;0,09320332664181175;0,33968309058710244
2024-02-08;0,10885465983063036;0,08147067258219542;0,34024518142142
2024-02-09;0,10436817944152055;0,07985964675517399;0,34080750809218907
2024-02-14;0,09982879799492461;0,07135747903979417;0,34137007069835934
2024-02-15;0,10597855508851839;0,07798714553214392;0,3419328693389223
2024-02-16;0,10895165333559653;0,08576392989085435;0,342495904112911
2024-02-19;0,11881942480579633;0,0883786838509415;0,34305917511939965
2024-02-20;0,12117919301584235;0,0958012112215112;0,3436226824575046
2024-02-21;0,12778441314310718;0,09677963528399536;0,3441864262263834
2024-02-22;0,13008076498590082;0,09854248553450562;0,34475040652523536
2024-02-23;0,13121029152286212;0,091609170195178;0,3453146234533011
2024-02-26;0,13183294890997166;0,0932117613320056;0,34587907710986343
2024-02-27;0,1558141497423562;0,1107559169351704;0,34644376759424644
2024-02-28;0,14481006292676923;0,09781710217783646;0,347008695005816
2024-02-29;0,12358340915523036;0,08824372880784037;0,34757385944397967
